,timestamp,timestamp_str,fix_type,latitude,latitude_processed,longitude,longitude_processed,altitude,velocity,speed,acceleration_vector,acceleration_magnitude,horizontal_accuracy,vertical_accuracy,speed_accuracy
1670,1679694671.7,2023/03/24 17:51:11.700,1,40.443683229,40.443683229,-79.953633551,-79.953633551,241.5955,"[-2.960161943959206e-05, 4.166837011592145e-05]",5.111270821981409e-05,"[1.8959925767178756e-05, -2.5414146472694316e-05]",3.170737494704489e-05,,,
1671,1679694671.8,2023/03/24 17:51:11.800,1,40.443680313,40.443680313,-79.953629487,-79.953629487,241.5791,"[-2.922483992319561e-05, 3.985408200792492e-05]",4.9421039256887475e-05,"[-7.147584531622463e-07, 1.990877449108016e-06]",2.115294935401143e-06,,,
1672,1679694671.9,2023/03/24 17:51:11.900,1,40.443677378,40.443677378,-79.953625571,-79.953625571,241.5669,"[-2.9564456367806972e-05, 3.767212382789764e-05]",4.788784808308278e-05,"[-7.153199198369885e-05, -1.2810963744097314e-05]",7.267012225948524e-05,,,
1673,1679694672.0,2023/03/24 17:51:12.000,1,40.443674277,40.443674277,-79.953621844,-79.953621844,241.552,"[-3.0324579713412233e-05, 3.710640674274343e-05]",4.792145194120278e-05,"[4.787616696029997e-05, 1.508748184606148e-05]",5.019720581133728e-05,,,
1674,1679694672.1,2023/03/24 17:51:12.100,1,40.443671304,40.443671304,-79.953618157,-79.953618157,241.5455,"[-3.09347317220668e-05, 3.564291872014665e-05]",4.7195076878920606e-05,"[-1.1890954369409492e-05, -5.56971887670675e-05]",5.6952362833948595e-05,,,
1675,1679694672.2,2023/03/24 17:51:12.200,1,40.443668187,40.443668187,-79.953614743,-79.953614743,241.5289,"[-3.1045854176561146e-05, 3.391887920365134e-05]",4.598190326622192e-05,"[2.6505674247853782e-05, 2.1043963346394753e-06]",2.6589081429537635e-05,,,
1676,1679694672.3,2023/03/24 17:51:12.300,1,40.443665095,40.443665095,-79.953611378,-79.953611378,241.5255,"[-3.199366255943058e-05, 3.30071180825338e-05]",4.596807901229983e-05,"[-1.6645120517641098e-05, -0.00014513713107677177]",0.00014608848980752326,,,
1677,1679694672.4,2023/03/24 17:51:12.400,1,40.443661857,40.443661857,-79.953608345,-79.953608345,241.5252,"[-3.232027864223166e-05, 3.223250056900097e-05]",4.564575012465173e-05,"[6.141880961833007e-06, 3.118731017075751e-06]",6.888336875196878e-06,,,
1678,1679694672.5,2023/03/24 17:51:12.500,1,40.443658628,40.443658628,-79.953605108,-79.953605108,241.4974,"[-3.253662887473374e-05, 3.248915511256984e-05]",4.5980185063359416e-05,"[-1.8938887104001172e-05, 1.0294370744897142e-05]",2.155586958977754e-05,,,
1679,1679694672.6,2023/03/24 17:51:12.600,1,40.443655325,40.443655325,-79.953601847,-79.953601847,241.4882,"[-3.3069893290061846e-05, 3.2337065127421474e-05]",4.6252606664610546e-05,"[2.276382777347379e-05, -9.182765031970697e-05]",9.460713090533269e-05,,,
1680,1679694672.7,2023/03/24 17:51:12.700,1,40.443652004,40.443652004,-79.953598793,-79.953598793,241.4812,"[-3.4628263951746014e-05, 3.1537127885867863e-05]",4.6837027014973706e-05,"[-4.574828687378248e-05, 3.2948415561569616e-05]",5.6378221326180386e-05,,,
1681,1679694672.8,2023/03/24 17:51:12.800,1,40.443648423,40.443648423,-79.953595581,-79.953595581,241.4613,"[-3.5886162430137715e-05, 3.1638416790108277e-05]",4.78414681102789e-05,"[5.087517291690899e-06, 4.101405097624953e-06]",6.534856996758066e-06,,,
1682,1679694672.9,2023/03/24 17:51:12.900,1,40.443644827,40.443644827,-79.95359249,-79.95359249,241.4642,"[-3.636189701803239e-05, 2.924796311247936e-05]",4.66650929601447e-05,"[-7.469605893697256e-05, -3.7451167644519744e-05]",8.355890843383249e-05,,,
1683,1679694673.0,2023/03/24 17:51:13.000,1,40.443640979,40.443640979,-79.953589638,-79.953589638,241.4602,"[-3.898151663036178e-05, 2.893671222596489e-05]",4.854783160195188e-05,"[-2.3039032806845455e-06, 2.406262725973253e-06]",3.3313766873707398e-06,,,
1684,1679694673.1,2023/03/24 17:51:13.100,1,40.443637052,40.443637052,-79.953586733,-79.953586733,241.4584,"[-3.973188408631406e-05, 2.9156345709175947e-05]",4.9281995781028176e-05,"[-2.022717942943986e-05, 2.999418429399521e-05]",3.6177201095896075e-05,,,
1685,1679694673.2,2023/03/24 17:51:13.200,1,40.44363298,40.44363298,-79.953583763,-79.953583763,241.4432,"[-4.1684696747018536e-05, 2.9287469674675504e-05]",5.094477228171635e-05,"[-3.981887880307995e-05, -0.00015029180553496432]",0.0001554772328030503,,,
1686,1679694673.3,2023/03/24 17:51:13.300,1,40.443628739,40.443628739,-79.953581064,-79.953581064,241.4328,"[-4.1869785776117766e-05, 2.9909720751704455e-05]",5.1455518230632304e-05,"[5.577591385362967e-05, 3.2314415875339024e-05]",6.44606394598431e-05,,,
1687,1679694673.4,2023/03/24 17:51:13.400,1,40.443624607,40.443624607,-79.953578003,-79.953578003,241.4189,"[-4.3009050828582426e-05, 3.0394704058604295e-05]",5.266513541220342e-05,"[-9.5646134894663e-07, 4.5964749985476076e-05]",4.5974700211522334e-05,,,
1688,1679694673.5,2023/03/24 17:51:13.500,1,40.443620303,40.443620303,-79.953575007,-79.953575007,241.3931,"[-4.3054198271673295e-05, 2.67924424807858e-05]",5.070994934825681e-05,"[-1.0284901551341855e-07, -0.00018150630626633538]",0.00018150633540559604,,,
1689,1679694673.6,2023/03/24 17:51:13.600,1,40.443615997,40.443615997,-79.953572742,-79.953572742,241.4176,"[-4.306658423680775e-05, 2.344048625931205e-05]",4.903251037729003e-05,"[-5.255342864117764e-05, 5.276062686300588e-07]",5.255607700654653e-05,,,
1690,1679694673.7,2023/03/24 17:51:13.700,1,40.44361162,40.44361162,-79.953570392,-79.953570392,241.4159,"[-4.254896859513399e-05, 2.3592546357092252e-05]",4.8652060307054267e-05,"[2.7677584403313495e-05, 1.2587818971070085e-05]",3.0405622257256543e-05,,,
1691,1679694673.8,2023/03/24 17:51:13.800,1,40.443607458,40.443607458,-79.953567987,-79.953567987,241.4101,"[-4.114605967200073e-05, 2.433558585290382e-05]",4.780396390819382e-05,"[7.387650996013902e-08, 0.00024429630194502223]",0.0002442963131153481,,,
1692,1679694673.9,2023/03/24 17:51:13.900,1,40.44360335,40.44360335,-79.953565162,-79.953565162,241.3427,"[-4.095139836906917e-05, 2.3863874359126173e-05]",4.739727342168915e-05,"[5.576691387300625e-06, -6.908424292186473e-05]",6.930896123097221e-05,,,
1693,1679694674.0,2023/03/24 17:51:14.000,1,40.443599272,40.443599272,-79.953563091,-79.953563091,241.3235,"[-4.0716154128577944e-05, 1.7856519303659332e-05]",4.4459650118552134e-05,"[-2.004293550148441e-06, -1.4737238140183638e-05]",1.4872907605295272e-05,,,
1694,1679694674.1,2023/03/24 17:51:14.100,1,40.443595266,40.443595266,-79.953561322,-79.953561322,241.3176,"[-3.8647591698682656e-05, 1.8093873442865192e-05]",4.2673464826218494e-05,"[8.281859505410631e-05, 2.5437391893329535e-06]",8.285765079821772e-05,,,
1695,1679694674.2,2023/03/24 17:51:14.200,1,40.443591568,40.443591568,-79.953559509,-79.953559509,241.3171,"[-3.778559359148702e-05, 1.8074988084701007e-05]",4.188623016366009e-05,"[-9.905728524808893e-07, -3.5789796919321014e-06]",3.7135333863228596e-06,,,
1696,1679694674.3,2023/03/24 17:51:14.300,1,40.443587785,40.443587785,-79.953557723,-79.953557723,241.314,"[-3.78693925718596e-05, 1.7609023699263943e-05]",4.1763244718326834e-05,"[-3.945668703320133e-05, -7.6238907637458e-05]",8.584405156671514e-05,,,
1697,1679694674.4,2023/03/24 17:51:14.400,1,40.443583985,40.443583985,-79.953556109,-79.953556109,241.305,"[-3.628821465762185e-05, 1.701383412730534e-05]",4.007873594250574e-05,"[4.623615599319462e-05, 5.292332884485311e-05]",7.027560641536641e-05,,,
1698,1679694674.5,2023/03/24 17:51:14.500,1,40.443580467,40.443580467,-79.953554337,-79.953554337,241.3048,"[-3.527547692333074e-05, 1.6486218659324484e-05]",3.8937830934086434e-05,"[-2.272134812360398e-06, -3.3666868378637295e-06]",4.0616716841449525e-06,,,
1699,1679694674.6,2023/03/24 17:51:14.600,1,40.443576938,40.443576938,-79.953552704,-79.953552704,241.3016,"[-3.520554040012644e-05, 1.6185943480033075e-05]",3.8748094678367863e-05,"[9.66300249495293e-06, -5.105485647228417e-07]",9.676480613033185e-06,,,
1700,1679694674.7,2023/03/24 17:51:14.700,1,40.443573452,40.443573452,-79.953551091,-79.953551091,241.2931,"[-3.4651920326283015e-05, 1.604357155579284e-05]",3.818575350264691e-05,"[5.263127297041788e-06, -1.4460513264310313e-05]",1.538853315986163e-05,,,
1701,1679694674.8,2023/03/24 17:51:14.800,1,40.443570011,40.443570011,-79.953549532,-79.953549532,241.2866,"[-3.418941403057136e-05, 1.5405926391744043e-05]",3.75001146630469e-05,"[4.473110812938455e-06, -2.3240271662213034e-05]",2.3666832218915336e-05,,,
1702,1679694674.9,2023/03/24 17:51:14.900,1,40.44356662,40.44356662,-79.953548078,-79.953548078,241.2863,"[-3.35746822709684e-05, 1.3970100048442125e-05]",3.636513419416959e-05,"[7.588977684024056e-06, -0.00010110133183345674]",0.00010138575778080149,,,
1703,1679694675.0,2023/03/24 17:51:15.000,1,40.443563286,40.443563286,-79.953546878,-79.953546878,241.2917,"[-3.325017932933171e-05, 1.31148960005834e-05]",3.57431800843019e-05,"[3.187171264103295e-06, 0.0001544907622598754]",0.00015452363471101782,,,
1704,1679694675.1,2023/03/24 17:51:15.100,1,40.443559987,40.443559987,-79.953545315,-79.953545315,241.2689,"[-3.2629094119848595e-05, 1.2935721906548133e-05]",3.5099724846862935e-05,"[6.603992051060136e-05, -0.00019814188767524243]",0.00020885755612990144,,,
1705,1679694675.2,2023/03/24 17:51:15.200,1,40.443556853,40.443556853,-79.953544325,-79.953544325,241.2923,"[-3.2063678118267615e-05, 1.3735622369345865e-05]",3.4881897545075555e-05,"[-4.1190863342417295e-05, 1.6572138885392587e-05]",4.4399583445460815e-05,,,
1706,1679694675.3,2023/03/24 17:51:15.300,1,40.443553594,40.443553594,-79.953542926,-79.953542926,241.291,"[-3.1583195684061524e-05, 1.3670189088435818e-05]",3.441471079830996e-05,"[3.1955796265192273e-06, 3.385782654149484e-06]",4.655668945550606e-06,,,
1707,1679694675.4,2023/03/24 17:51:15.400,1,40.443550455,40.443550455,-79.953541565,-79.953541565,241.291,"[-3.116325314191347e-05, 1.3320274114816406e-05]",3.389067790530056e-05,"[-2.344629330736297e-07, -2.4160306051417725e-05]",2.4161443693727356e-05,,,
1708,1679694675.5,2023/03/24 17:51:15.500,1,40.44354734,40.44354734,-79.953540281,-79.953540281,241.2852,"[-3.111185965329397e-05, 1.3087502433008352e-05]",3.3752489256649806e-05,"[8.672107256492372e-07, 2.8569471449438696e-05]",2.8582630273349125e-05,,,
1709,1679694675.6,2023/03/24 17:51:15.600,1,40.443544232,40.443544232,-79.953538934,-79.953538934,241.2859,"[-3.105973014987142e-05, 1.2806561714503532e-05]",3.359635188424808e-05,"[4.89225923441377e-07, -2.7427112784359157e-05]",2.743147567467205e-05,,,
1710,1679694675.7,2023/03/24 17:51:15.700,1,40.443541144,40.443541144,-79.953537706,-79.953537706,241.2708,"[-3.054486850023439e-05, 1.2598181109534191e-05]",3.304093156927079e-05,"[8.337582235153241e-06, 1.658926906239511e-05]",1.8566613195531445e-05,,,
1711,1679694675.8,2023/03/24 17:51:15.800,1,40.443538118,40.443538118,-79.953536428,-79.953536428,241.2658,"[-3.0107228338831196e-05, 1.23142116575815e-05]",3.252821862620571e-05,"[9.268235694182809e-07, -6.397144794404355e-06]",6.463935600654138e-06,,,
1712,1679694675.9,2023/03/24 17:51:15.900,1,40.443535109,40.443535109,-79.953535218,-79.953535218,241.268,"[-3.0101755336707323e-05, 1.1991382686982888e-05]",3.240229826874416e-05,"[-1.3247747128305363e-06, -2.0582765266869154e-06]",2.4477602619671687e-06,,,
1713,1679694676.0,2023/03/24 17:51:16.000,1,40.443532093,40.443532093,-79.953534031,-79.953534031,241.2646,"[-3.0210336968298514e-05, 1.1730182170120666e-05]",3.240774033286432e-05,"[-1.9666548398531716e-05, -3.332520626586717e-05]",3.8695510057038694e-05,,,
1714,1679694676.1,2023/03/24 17:51:16.100,1,40.443528993,40.443528993,-79.95353292,-79.95353292,241.262,"[-3.1596088294039486e-05, 1.1535926263179037e-05]",3.3636147077723435e-05,"[-1.1571125126206886e-05, 3.361096257454856e-06]",1.204939437225844e-05,,,
1715,1679694676.2,2023/03/24 17:51:16.200,1,40.443525783,40.443525783,-79.953531707,-79.953531707,241.2701,"[-3.252912865079463e-05, 1.3150040497350581e-05]",3.508657543651002e-05,"[-5.114541057560878e-06, 8.683979614079807e-07]",5.187739897956863e-06,,,
1716,1679694676.3,2023/03/24 17:51:16.300,1,40.443522502,40.443522502,-79.953530388,-79.953530388,241.2642,"[-3.311610969703157e-05, 1.3226536642415272e-05]",3.565975312616427e-05,"[-7.8041088969618e-06, 2.3179726944858366e-07]",7.807550553775629e-06,,,
1717,1679694676.4,2023/03/24 17:51:16.400,1,40.443519149,40.443519149,-79.953529065,-79.953529065,241.2599,"[-3.396743082403717e-05, 1.3225280251302533e-05]",3.645126053391355e-05,"[-3.115986588191298e-05, -9.69481105889444e-07]",3.11749440319222e-05,,,
1718,1679694676.5,2023/03/24 17:51:16.500,1,40.4435157,40.4435157,-79.953527752,-79.953527752,241.256,"[-3.39772451484757e-05, 1.2987951026847544e-05]",3.6374992230314026e-05,"[9.604357354066578e-06, -2.3240622941738687e-05]",2.514697267872782e-05,,,
1719,1679694676.6,2023/03/24 17:51:16.600,1,40.443512337,40.443512337,-79.95352652,-79.95352652,241.248,"[-3.3415823256818576e-05, 1.2146163306833627e-05]",3.555483830658225e-05,"[1.0684302002660836e-06, -5.402238320731917e-08]",1.0697950788482915e-06,,,
1720,1679694676.7,2023/03/24 17:51:16.700,1,40.443509039,40.443509039,-79.953525335,-79.953525335,241.2451,"[-3.216163362433841e-05, 1.1260323718468936e-05]",3.407587955770018e-05,"[2.8571993214756704e-05, -3.92720347231397e-05]",4.856595008397955e-05,,,
1721,1679694676.8,2023/03/24 17:51:16.800,1,40.443505916,40.443505916,-79.953524288,-79.953524288,241.2404,"[-3.079542037097651e-05, 1.085298231586115e-05]",3.265187806196682e-05,"[-8.234509364497234e-06, -1.6809333840390366e-06]",8.404325167172528e-06,,,
1722,1679694676.9,2023/03/24 17:51:16.900,1,40.443502867,40.443502867,-79.953523178,-79.953523178,241.2353,"[-2.94673023531283e-05, 1.1678034505883122e-05]",3.169697774065025e-05,"[5.59770093349318e-06, 7.435577107496838e-06]",9.307097434880623e-06,,,
1723,1679694677.0,2023/03/24 17:51:17.000,1,40.443499941,40.443499941,-79.953521979,-79.953521979,241.2282,"[-2.912536380252408e-05, 1.2242186676422873e-05]",3.159363782867946e-05,"[-1.8573630382931388e-06, -2.1832769334953508e-06]",2.866443026531381e-06,,,
1724,1679694677.1,2023/03/24 17:51:17.100,1,40.44349703,40.44349703,-79.953520746,-79.953520746,241.2218,"[-2.8986487487659794e-05, 1.2614825849037293e-05]",3.161250208499475e-05,"[7.414595800312392e-07, 8.510906489723639e-07]",1.128768178851752e-06,,,
1725,1679694677.2,2023/03/24 17:51:17.200,1,40.443494133,40.443494133,-79.953519482,-79.953519482,241.2158,"[-2.8973973781151958e-05, 1.2647739190594659e-05]",3.1614181363814957e-05,"[-6.247423310369551e-06, 1.1625240084747216e-07]",6.248504832330022e-06,,,
1726,1679694677.3,2023/03/24 17:51:17.300,1,40.443491234,40.443491234,-79.953518215,-79.953518215,241.2154,"[-2.8709764566187985e-05, 1.2708745307607644e-05]",3.139685953625908e-05,"[5.745027549357191e-06, 2.2045267693581667e-05]",2.2781553266284296e-05,,,
1727,1679694677.5,2023/03/24 17:51:17.500,1,40.443485548,40.443485548,-79.953515503,-79.953515503,241.1999,"[-2.8444953447369268e-05, 1.3057972346234092e-05]",3.1298977913312425e-05,"[-1.0280849375881354e-07, -1.3234844282782829e-06]",1.3274715131723353e-06,,,
1728,1679694677.6,2023/03/24 17:51:17.600,1,40.443482703,40.443482703,-79.953514213,-79.953514213,241.1947,"[-2.8455034002592437e-05, 1.2650266377678371e-05]",3.1140298642031545e-05,"[-1.1047304591131932e-05, -1.3387049139875743e-06]",1.1128120666850226e-05,,,
1729,1679694677.7,2023/03/24 17:51:17.700,1,40.443479839,40.443479839,-79.953512951,-79.953512951,241.192,"[-2.845744314040314e-05, 1.2626348788440577e-05]",3.1132792258591785e-05,"[1.7894529220720647e-05, 7.583884173520494e-07]",1.7910592648564114e-05,,,
1730,1679694677.8,2023/03/24 17:51:17.800,1,40.443477049,40.443477049,-79.953511681,-79.953511681,241.1898,"[-2.7679919040564382e-05, 1.2809419328405909e-05]",3.050014986230621e-05,"[3.05331024075751e-05, 0.0001540915547627941]",0.00015708748388030996,,,
1731,1679694677.9,2023/03/24 17:51:17.900,1,40.443474317,40.443474317,-79.953510087,-79.953510087,241.1679,"[-2.8126701938785527e-05, 1.4496504083151834e-05]",3.164269256220335e-05,"[-1.949111778009692e-05, -5.622955160066993e-05]",5.951189919276659e-05,,,
1732,1679694678.0,2023/03/24 17:51:18.000,1,40.443471464,40.443471464,-79.953508722,-79.953508722,241.1678,"[-2.836212294185243e-05, 1.4768505869690922e-05]",3.197684761498305e-05,"[1.159973217428624e-05, 4.6971202372874705e-05]",4.83823070850153e-05,,,
1733,1679694678.1,2023/03/24 17:51:18.100,1,40.44346864,40.44346864,-79.953507167,-79.953507167,241.1514,"[-2.8575820942647388e-05, 1.4764474787011218e-05]",3.216468961893671e-05,"[-3.085488651357344e-05, -6.593557922753268e-05]",7.279783396390125e-05,,,
1734,1679694678.2,2023/03/24 17:51:18.200,1,40.443465728,40.443465728,-79.953505772,-79.953505772,241.1548,"[-2.8665486593472374e-05, 1.5617774182112823e-05]",3.264391202114131e-05,"[1.0579296948555117e-06, 7.368696659750792e-06]",7.4442531997964416e-06,,,
1735,1679694678.3,2023/03/24 17:51:18.300,1,40.443462863,40.443462863,-79.95350418,-79.95350418,241.1426,"[-2.867200518631804e-05, 1.615606281643189e-05]",3.2910518791607365e-05,"[9.555417245204363e-07, 4.740243987299943e-06]",4.835594383985567e-06,,,
1736,1679694678.4,2023/03/24 17:51:18.400,1,40.443459995,40.443459995,-79.953502559,-79.953502559,241.1343,"[-2.8743643785512722e-05, 1.6080792130038482e-05]",3.29361341629213e-05,"[-4.462720198366451e-06, -2.2649617080628396e-05]",2.3085082314516477e-05,,,
1737,1679694678.5,2023/03/24 17:51:18.500,1,40.44345711,40.44345711,-79.953500983,-79.953500983,241.1313,"[-2.8839659192670748e-05, 1.6250940678735276e-05]",3.3103157180141764e-05,"[2.8530868284687285e-07, 5.980313068651447e-06]",5.987114951593222e-06,,,
1738,1679694678.6,2023/03/24 17:51:18.600,1,40.44345423,40.44345423,-79.953499335,-79.953499335,241.129,"[-2.8735029333967847e-05, 1.6639150251390957e-05]",3.3204867593657957e-05,"[2.8121688548313063e-05, 2.903050001616689e-06]",2.8271134857310006e-05,,,
1739,1679694678.7,2023/03/24 17:51:18.700,1,40.443451415,40.443451415,-79.953497666,-79.953497666,241.1263,"[-2.8385907024011224e-05, 1.664647515002325e-05]",3.2906911925857635e-05,"[-1.1895468536929795e-06, -1.1639287897149501e-05]",1.1699916430037513e-05,,,
1740,1679694678.8,2023/03/24 17:51:18.800,1,40.443448555,40.443448555,-79.95349602,-79.95349602,241.1285,"[-2.8968790342937086e-05, 1.666906066791509e-05]",3.342227397236279e-05,"[-1.1171496344074984e-05, 1.60428220164188e-05]",1.9549283076782445e-05,,,
1741,1679694678.9,2023/03/24 17:51:18.900,1,40.443445636,40.443445636,-79.953494284,-79.953494284,241.1294,"[-2.9073718532783407e-05, 1.793966196080785e-05]",3.416302944107225e-05,"[-2.1112903653449297e-06, 1.0915036646538566e-05]",1.1117354541530022e-05,,,
1742,1679694679.0,2023/03/24 17:51:19.000,1,40.443442744,40.443442744,-79.953492472,-79.953492472,241.1236,"[-2.8507081188721327e-05, 1.7934976842822534e-05]",3.367962399215481e-05,"[1.79090551030538e-05, 7.524861490210501e-07]",1.792485676619721e-05,,,
1743,1679694679.1,2023/03/24 17:51:19.100,1,40.44343993,40.44343993,-79.953490688,-79.953490688,241.1186,"[-2.8301370196734326e-05, 1.7612472822165654e-05]",3.3334167965079396e-05,"[-8.35260452573021e-06, -4.55009646617306e-06]",9.51153931888679e-06,,,
1744,1679694679.2,2023/03/24 17:51:19.200,1,40.443437092,40.443437092,-79.953488943,-79.953488943,241.1149,"[-2.8119506786226858e-05, 1.7352484792040204e-05]",3.304262989470791e-05,"[3.5492655161344876e-06, -1.0172825069525852e-05]",1.0774212528031692e-05,,,
1745,1679694679.3,2023/03/24 17:51:19.300,1,40.443434292,40.443434292,-79.953487218,-79.953487218,241.1094,"[-2.7938529771810837e-05, 1.7553720235824e-05]",3.2995371492497814e-05,"[3.829698023577873e-06, 4.941293668068031e-06]",6.251637390786951e-06,,,
1746,1679694679.4,2023/03/24 17:51:19.400,1,40.443431503,40.443431503,-79.953485452,-79.953485452,241.093,"[-2.798430593584988e-05, 1.7625419036621006e-05]",3.3072296184687946e-05,"[-5.701958274954756e-06, 5.119346106049429e-06]",7.662899759415391e-06,,,
1747,1679694679.5,2023/03/24 17:51:19.500,1,40.443428684,40.443428684,-79.953483693,-79.953483693,241.0893,"[-2.8316371208318483e-05, 1.7263245187378183e-05]",3.3163783149797976e-05,"[-3.073996794465765e-06, -3.830161563930487e-06]",4.911170318589677e-06,,,
1748,1679694679.6,2023/03/24 17:51:19.600,1,40.443425841,40.443425841,-79.953481976,-79.953481976,241.0794,"[-2.850363914515102e-05, 1.7175066323570267e-05]",3.327822633098139e-05,"[-5.933061728685388e-06, 1.2310125069234332e-06]",6.059423509591746e-06,,,
1749,1679694679.7,2023/03/24 17:51:19.700,1,40.443422971,40.443422971,-79.953480257,-79.953480257,241.0764,"[-2.8795945121609e-05, 1.7158243191501487e-05]",3.35203186868118e-05,"[-3.79491166610202e-05, -5.618210628589018e-05]",6.779796842141202e-05,,,
1750,1679694679.8,2023/03/24 17:51:19.800,1,40.443420037,40.443420037,-79.953478662,-79.953478662,241.083,"[-2.8530739497887828e-05, 1.634266190129409e-05]",3.287986761403315e-05,"[3.9276683738250745e-05, 3.385692070032358e-05]",5.1855076557484416e-05,,,
1751,1679694679.9,2023/03/24 17:51:19.900,1,40.443417256,40.443417256,-79.953476991,-79.953476991,241.0711,"[-2.833223884142266e-05, 1.575175580725961e-05]",3.241656318579987e-05,"[7.046006276852724e-07, -5.4371047180337724e-06]",5.482569631058012e-06,,,
1752,1679694680.0,2023/03/24 17:51:20.000,1,40.443414418,40.443414418,-79.953475436,-79.953475436,241.0684,"[-2.851083330782879e-05, 1.541838776739644e-05]",3.2412872400523215e-05,"[-5.578879235416274e-07, -1.3472897325525854e-07]",5.739258065882774e-07,,,
1753,1679694680.1,2023/03/24 17:51:20.100,1,40.443411566,40.443411566,-79.953473897,-79.953473897,241.0611,"[-2.8510520656112936e-05, 1.534000524156736e-05]",3.237538492271492e-05,"[1.833610491143589e-06, 4.2069418596726295e-07]",1.8812525166331317e-06,,,
1754,1679694680.2,2023/03/24 17:51:20.200,1,40.443408718,40.443408718,-79.953472383,-79.953472383,241.0493,"[-2.8510517155719957e-05, 1.4718889511712763e-05]",3.208574912550134e-05,"[-2.2537834082752306e-05, -1.0667218955657812e-05]",2.4934785449039195e-05,,,
1755,1679694680.3,2023/03/24 17:51:20.300,1,40.443405825,40.443405825,-79.953470933,-79.953470933,241.0407,"[-2.8642157868665343e-05, 1.4595622876015216e-05]",3.214662368760375e-05,"[5.741094771871284e-06, 2.4812608169819564e-06]",6.254344443784477e-06,,,
1756,1679694680.4,2023/03/24 17:51:20.400,1,40.443402987,40.443402987,-79.95346947,-79.95346947,241.0373,"[-2.814261762846734e-05, 1.4574628358876238e-05]",3.169269188285337e-05,"[9.706610362061345e-06, -5.451397523889141e-06]",1.1132655554015014e-05,,,
1757,1679694680.5,2023/03/24 17:51:20.500,1,40.44340019,40.44340019,-79.95346803,-79.95346803,241.0152,"[-2.8110174836162207e-05, 1.4323354261047904e-05]",3.154901593722197e-05,"[-1.672755668788906e-05, -1.7649375319569663e-05]",2.431689951284038e-05,,,
1758,1679694680.6,2023/03/24 17:51:20.600,1,40.443397353,40.443397353,-79.953466631,-79.953466631,241.0099,"[-2.805335435929006e-05, 1.4205799383470897e-05]",3.1445117696254863e-05,"[2.3023329274155864e-05, 5.501656323885623e-05]",5.9639717650918403e-05,,,
1759,1679694680.7,2023/03/24 17:51:20.700,1,40.443394592,40.443394592,-79.953465132,-79.953465132,241.0097,"[-2.7874341041544446e-05, 1.3807504583337773e-05]",3.1106688530269864e-05,"[-2.824074506428708e-05, -7.395182521680481e-06]",2.919295131217506e-05,,,
1760,1679694680.8,2023/03/24 17:51:20.800,1,40.443391775,40.443391775,-79.953463782,-79.953463782,240.9999,"[-2.734936245684788e-05, 1.325478838416821e-05]",3.039205557222349e-05,"[1.3332605014586605e-06, -2.998670151808678e-07]",1.3665664241240824e-06,,,
1761,1679694680.9,2023/03/24 17:51:20.900,1,40.443389043,40.443389043,-79.953462458,-79.953462458,240.9906,"[-2.7327820922377264e-05, 1.3225359659878875e-05]",3.035984081807202e-05,"[-1.2137314958124413e-06, 3.3496572029956053e-07]",1.2591053084245614e-06,,,
1762,1679694681.0,2023/03/24 17:51:21.000,1,40.443386309,40.443386309,-79.953461143,-79.953461143,240.9819,"[-2.730375003709006e-05, 1.2982570205934245e-05]",3.023312579340593e-05,"[4.319857266309279e-05, -3.992515686240679e-05]",5.88229107628677e-05,,,
1763,1679694681.1,2023/03/24 17:51:21.100,1,40.443383707,40.443383707,-79.953459962,-79.953459962,240.9743,"[-2.561250079365997e-05, 1.1461149369978584e-05]",2.805990274014137e-05,"[5.8612829666115116e-06, -4.4683302793399544e-07]",5.878290378123805e-06,,,
1764,1679694681.2,2023/03/24 17:51:21.200,1,40.443381176,40.443381176,-79.953458844,-79.953458844,240.9717,"[-2.4997954355834544e-05, 1.0639994968108667e-05]",2.7168128660210756e-05,"[7.74053702065495e-06, -1.5441754805394846e-05]",1.7273207717099467e-05,,,
1765,1679694681.3,2023/03/24 17:51:21.300,1,40.443378743,40.443378743,-79.953457834,-79.953457834,240.973,"[-2.3381187556263105e-05, 9.792125700007823e-06]",2.534887881674269e-05,"[1.581560362194878e-05, -1.5855800412319172e-06]",1.589488540360554e-05,,,
1766,1679694681.4,2023/03/24 17:51:21.400,1,40.443376462,40.443376462,-79.953456887,-79.953456887,240.9649,"[-2.2458308109977487e-05, 8.904987187126773e-06]",2.415935429529466e-05,"[2.0296619489026837e-06, -1.4985398839056728e-05]",1.5122225563468698e-05,,,
1767,1679694681.5,2023/03/24 17:51:21.500,1,40.44337424,40.44337424,-79.953456053,-79.953456053,240.9578,"[-2.1844930539101685e-05, 7.959318865792788e-06]",2.3249768752947683e-05,"[1.623422993185663e-05, -9.196722095431372e-07]",1.6260258867969958e-05,,,
1768,1679694681.6,2023/03/24 17:51:21.600,1,40.443372121,40.443372121,-79.953455282,-79.953455282,240.9536,"[-2.0691910093568455e-05, 7.257367995447068e-06]",2.192771154365315e-05,"[4.858298229850077e-06, -6.721126532492042e-06]",8.29316607550656e-06,,,
1769,1679694681.7,2023/03/24 17:51:21.700,1,40.443370105,40.443370105,-79.953454585,-79.953454585,240.9421,"[-1.9339008656030556e-05, 6.731290609565536e-06]",2.0477000001671386e-05,"[4.520597618194063e-06, -1.2564215231351422e-06]",4.691950326827754e-06,,,
